time,tank_id,t_is,h_valve,t_valve
2023-01-01 15:57:22+00,67,8.1,NULL,0
2023-01-01 16:00:41+00,67,8,NULL,0
2023-01-01 16:01:47+00,67,8.1,NULL,0
2023-01-01 16:06:12+00,67,8,NULL,0
2023-01-01 16:07:18+00,67,8.1,NULL,0
2023-01-01 21:29:48+00,67,8.2,NULL,0
2023-01-01 21:30:55+00,67,8.1,NULL,0
2023-01-01 22:08:26+00,67,8.2,NULL,0
2023-01-01 22:09:33+00,67,8.1,NULL,0
2023-01-01 22:13:58+00,67,8.2,NULL,0
2023-01-01 22:15:04+00,67,8.1,NULL,0
2023-01-01 22:18:23+00,67,8.2,NULL,0
2023-01-01 22:19:29+00,67,8.1,NULL,0
2023-01-01 22:20:36+00,67,8.2,NULL,0
2023-01-01 22:21:42+00,67,8.1,NULL,0
2023-01-01 22:22:48+00,67,8.2,NULL,0
2023-01-01 22:23:54+00,67,8.1,NULL,0
2023-01-01 22:25:00+00,67,8.2,NULL,0
2023-01-01 22:26:06+00,67,8.1,NULL,0
2023-01-01 22:29:26+00,67,8.2,NULL,0
2023-01-01 22:32:45+00,67,8.1,NULL,0
2023-01-01 22:42:41+00,67,8.2,NULL,0
2023-01-01 22:43:47+00,67,8.1,NULL,0
2023-01-01 22:44:53+00,67,8.2,NULL,0
2023-01-01 22:45:59+00,67,8.1,NULL,0
2023-01-01 22:52:36+00,67,8.2,NULL,0
2023-01-01 22:53:43+00,67,8.1,NULL,0
2023-01-01 22:55:55+00,67,8.2,NULL,0
2023-01-01 22:58:08+00,67,8.1,NULL,0
2023-01-01 23:00:20+00,67,8.2,NULL,0
2023-01-01 23:03:39+00,67,8.1,NULL,0
2023-01-01 23:04:45+00,67,8.2,NULL,0
2023-01-01 23:08:03+00,67,8.1,NULL,0
2023-01-01 23:10:16+00,67,8.2,NULL,0
2023-01-01 23:13:34+00,67,8.1,NULL,0
2023-01-01 23:14:40+00,67,8.2,NULL,0
2023-01-01 23:16:53+00,67,8.1,NULL,0
2023-01-01 23:18:00+00,67,8.2,NULL,0
2023-01-01 23:20:12+00,67,8.1,NULL,0
2023-01-01 23:21:18+00,67,8.2,NULL,0
2023-01-01 23:23:31+00,67,8.1,NULL,0
2023-01-01 23:24:37+00,67,8.2,NULL,0
2023-01-01 23:32:21+00,67,8.1,NULL,0
2023-01-01 23:33:27+00,67,8.2,NULL,0
2023-01-01 23:37:52+00,67,8.1,NULL,0
2023-01-01 23:40:04+00,67,8.2,NULL,0
2023-01-01 23:42:16+00,67,8.1,NULL,0
2023-01-01 23:43:23+00,67,8.2,NULL,0
2023-01-01 23:44:29+00,67,8.1,NULL,0
2023-01-01 23:45:35+00,67,8.2,NULL,0
2023-01-01 23:47:47+00,67,8.1,NULL,0
2023-01-01 23:50:00+00,67,8.2,NULL,0
2023-01-01 23:51:06+00,67,8.1,NULL,0
2023-01-01 23:52:13+00,67,8.2,NULL,0
2023-01-01 23:54:25+00,67,8.1,NULL,0
2023-01-01 23:56:37+00,67,8.2,NULL,0
2023-01-01 23:58:50+00,67,8.1,NULL,0
2023-01-01 23:59:56+00,67,8.2,NULL,0
2023-01-02 00:01:02+00,67,8.1,NULL,0
2023-01-02 00:02:08+00,67,8.2,NULL,0
2023-01-02 00:03:14+00,67,8.1,NULL,0
2023-01-02 00:04:20+00,67,8.2,NULL,0
2023-01-02 00:07:39+00,67,8.1,NULL,0
2023-01-02 00:08:45+00,67,8.2,NULL,0
2023-01-02 00:17:34+00,67,8.1,NULL,0
2023-01-02 00:18:41+00,67,8.2,NULL,0
2023-01-02 00:25:19+00,67,8.1,NULL,0
2023-01-02 00:26:25+00,67,8.2,NULL,0
2023-01-02 03:50:34+00,67,8.2,NULL,1
2023-01-02 04:40:13+00,67,8.1,NULL,1
2023-01-02 04:41:19+00,67,8.2,NULL,1
2023-01-02 04:45:44+00,67,8.1,NULL,1
2023-01-02 04:49:02+00,67,8.2,NULL,1
2023-01-02 04:50:09+00,67,8.1,NULL,1
2023-01-02 04:51:15+00,67,8.2,NULL,1
2023-01-02 04:52:21+00,67,8.1,NULL,1
2023-01-02 04:56:46+00,67,8.2,NULL,1
2023-01-02 04:57:52+00,67,8.1,NULL,1
2023-01-02 05:25:26+00,67,8,NULL,1
2023-01-02 05:26:33+00,67,8.1,NULL,1
2023-01-02 05:28:45+00,67,8,NULL,1
2023-01-02 05:29:51+00,67,8.1,NULL,1
2023-01-02 05:30:57+00,67,8,NULL,1
2023-01-02 05:32:03+00,67,8.1,NULL,1
2023-01-02 05:34:16+00,67,8,NULL,1
2023-01-02 06:14:00+00,67,7.9,NULL,1
2023-01-02 06:15:06+00,67,8,NULL,1
2023-01-02 06:17:19+00,67,7.9,NULL,1
2023-01-02 06:18:25+00,67,8,NULL,1
2023-01-02 06:21:43+00,67,7.9,NULL,1
2023-01-02 07:02:34+00,67,7.8,NULL,1
2023-01-02 07:05:52+00,67,7.9,NULL,1
2023-01-02 07:06:58+00,67,7.8,NULL,1
2023-01-02 08:03:16+00,67,7.8,NULL,0
2023-01-02 08:08:48+00,67,7.7,NULL,0
2023-01-02 08:11:00+00,67,7.8,NULL,0
2023-01-02 08:15:25+00,67,7.7,NULL,0
2023-01-02 08:16:31+00,67,7.8,NULL,0
2023-01-02 08:23:08+00,67,7.7,NULL,0
2023-01-02 08:24:14+00,67,7.8,NULL,0
2023-01-02 08:25:21+00,67,7.7,NULL,0
2023-01-02 08:26:27+00,67,7.8,NULL,0
2023-01-02 08:28:39+00,67,7.7,NULL,0
2023-01-02 08:34:10+00,67,7.8,NULL,0
2023-01-02 08:35:17+00,67,7.7,NULL,0
2023-01-02 08:36:23+00,67,7.8,NULL,0
2023-01-02 08:37:29+00,67,7.7,NULL,0
2023-01-02 08:38:35+00,67,7.8,NULL,0
2023-01-02 08:39:41+00,67,7.7,NULL,0
2023-01-02 08:40:48+00,67,7.8,NULL,0
2023-01-02 08:43:00+00,67,7.7,NULL,0
2023-01-02 08:44:06+00,67,7.8,NULL,0
2023-01-02 08:45:12+00,67,7.7,NULL,0
2023-01-02 08:46:19+00,67,7.8,NULL,0
2023-01-02 08:48:32+00,67,7.7,NULL,0
2023-01-02 08:49:38+00,67,7.8,NULL,0
2023-01-02 08:50:44+00,67,7.7,NULL,0
2023-01-02 08:51:50+00,67,7.8,NULL,0
2023-01-02 08:54:03+00,67,7.7,NULL,0
2023-01-02 08:55:09+00,67,7.8,NULL,0
2023-01-02 09:06:11+00,67,7.7,NULL,0
2023-01-02 09:07:17+00,67,7.8,NULL,0
2023-01-02 09:12:48+00,67,7.7,NULL,0
2023-01-02 09:13:54+00,67,7.8,NULL,0
2023-01-02 09:32:39+00,67,7.7,NULL,0
2023-01-02 09:33:46+00,67,7.8,NULL,0
2023-01-02 14:39:28+00,67,7.9,NULL,0
2023-01-02 14:40:34+00,67,7.8,NULL,0
2023-01-02 14:44:59+00,67,7.9,NULL,0
2023-01-02 14:46:05+00,67,7.8,NULL,0
2023-01-02 14:48:18+00,67,7.9,NULL,0
2023-01-02 14:49:24+00,67,7.8,NULL,0
2023-01-02 14:56:01+00,67,7.9,NULL,0
2023-01-02 14:58:14+00,67,7.8,NULL,0
2023-01-02 14:59:20+00,67,7.9,NULL,0
2023-01-02 15:00:26+00,67,7.8,NULL,0
2023-01-02 15:01:32+00,67,7.9,NULL,0
2023-01-02 15:03:44+00,67,7.8,NULL,0
2023-01-02 15:04:50+00,67,7.9,NULL,0
2023-01-02 15:05:56+00,67,7.8,NULL,0
2023-01-02 15:09:15+00,67,7.9,NULL,0
2023-01-02 15:12:34+00,67,7.8,NULL,0
2023-01-02 15:13:40+00,67,7.9,NULL,0
2023-01-02 15:15:52+00,67,7.8,NULL,0
2023-01-02 15:18:05+00,67,7.9,NULL,0
2023-01-02 15:20:18+00,67,7.8,NULL,0
2023-01-02 15:24:42+00,67,7.9,NULL,0
2023-01-02 15:25:49+00,67,7.8,NULL,0
2023-01-02 15:26:55+00,67,7.9,NULL,0
2023-01-02 15:29:07+00,67,7.8,NULL,0
2023-01-02 15:32:26+00,67,7.9,NULL,0
2023-01-02 15:35:58+00,67,7.8,NULL,0
2023-01-02 15:37:04+00,67,7.9,NULL,0
2023-01-02 15:49:12+00,67,7.8,NULL,0
2023-01-02 15:50:18+00,67,7.9,NULL,0
2023-01-02 15:51:24+00,67,7.8,NULL,0
2023-01-02 15:52:31+00,67,7.9,NULL,0
2023-01-02 15:54:43+00,67,7.8,NULL,0
2023-01-02 15:56:56+00,67,7.9,NULL,0
2023-01-02 15:58:02+00,67,7.8,NULL,0
2023-01-02 16:00:14+00,67,7.9,NULL,0
2023-01-02 16:17:55+00,67,7.8,NULL,0
2023-01-02 16:19:01+00,67,7.9,NULL,0
2023-01-02 16:32:16+00,67,7.8,NULL,0
2023-01-02 16:33:23+00,67,7.9,NULL,0
2023-01-02 20:16:38+00,67,8,NULL,0
2023-01-02 20:18:51+00,67,7.9,NULL,0
2023-01-02 20:32:05+00,67,8,NULL,0
2023-01-02 20:33:11+00,67,7.9,NULL,0
2023-01-02 20:35:25+00,67,8,NULL,0
2023-01-02 20:36:31+00,67,7.9,NULL,0
2023-01-02 20:44:14+00,67,8,NULL,0
2023-01-02 20:45:20+00,67,7.9,NULL,0
2023-01-02 20:49:46+00,67,8,NULL,0
2023-01-02 20:50:53+00,67,7.9,NULL,0
2023-01-02 20:53:05+00,67,8,NULL,0
2023-01-02 20:54:11+00,67,7.9,NULL,0
2023-01-02 20:57:30+00,67,8,NULL,0
2023-01-02 20:58:36+00,67,7.9,NULL,0
2023-01-02 20:59:42+00,67,8,NULL,0
2023-01-02 21:01:54+00,67,7.9,NULL,0
2023-01-02 21:06:19+00,67,8,NULL,0
2023-01-02 21:08:31+00,67,7.9,NULL,0
2023-01-02 21:10:44+00,67,8,NULL,0
2023-01-02 21:11:50+00,67,7.9,NULL,0
2023-01-02 21:14:03+00,67,8,NULL,0
2023-01-02 21:15:10+00,67,7.9,NULL,0
2023-01-02 21:16:16+00,67,8,NULL,0
2023-01-02 21:20:41+00,67,7.9,NULL,0
2023-01-02 21:22:53+00,67,8,NULL,0
2023-01-02 21:24:00+00,67,7.9,NULL,0
2023-01-02 21:25:06+00,67,8,NULL,0
2023-01-02 21:27:18+00,67,7.9,NULL,0
2023-01-02 21:37:15+00,67,8,NULL,0
2023-01-02 21:38:21+00,67,7.9,NULL,0
2023-01-02 21:40:33+00,67,8,NULL,0
2023-01-02 21:47:10+00,67,7.9,NULL,0
2023-01-02 21:48:16+00,67,8,NULL,0
2023-01-02 21:51:35+00,67,7.9,NULL,0
2023-01-02 21:52:41+00,67,8,NULL,0
2023-01-02 21:53:47+00,67,7.9,NULL,0
2023-01-02 21:54:53+00,67,8,NULL,0
2023-01-02 21:57:06+00,67,7.9,NULL,0
2023-01-02 21:58:12+00,67,8,NULL,0
2023-01-02 22:09:14+00,67,7.9,NULL,0
2023-01-02 22:10:20+00,67,8,NULL,0
2023-01-03 01:51:19+00,67,8.1,NULL,0
2023-01-03 01:52:25+00,67,8,NULL,0
2023-01-03 03:04:09+00,67,8.1,NULL,0
2023-01-03 03:05:16+00,67,8,NULL,0
2023-01-03 03:16:18+00,67,8.1,NULL,0
2023-01-03 03:17:25+00,67,8,NULL,0
2023-01-03 03:31:45+00,67,8.1,NULL,0
2023-01-03 03:32:51+00,67,8,NULL,0
2023-01-03 03:41:41+00,67,8.1,NULL,0
2023-01-03 03:42:47+00,67,8,NULL,0
2023-01-03 03:44:59+00,67,8.1,NULL,0
2023-01-03 03:46:06+00,67,8,NULL,0
2023-01-03 03:47:12+00,67,8.1,NULL,0
2023-01-03 03:48:18+00,67,8,NULL,0
2023-01-03 03:53:49+00,67,8.1,NULL,0
2023-01-03 03:56:01+00,67,8,NULL,0
2023-01-03 04:01:32+00,67,8.1,NULL,0
2023-01-03 04:05:58+00,67,8,NULL,0
2023-01-03 04:07:04+00,67,8.1,NULL,0
2023-01-03 04:08:10+00,67,8,NULL,0
2023-01-03 04:09:16+00,67,8.1,NULL,0
2023-01-03 04:15:53+00,67,8,NULL,0
2023-01-03 04:16:59+00,67,8.1,NULL,0
2023-01-03 04:25:49+00,67,8,NULL,0
2023-01-03 04:26:55+00,67,8.1,NULL,0
2023-01-03 04:32:26+00,67,8,NULL,0
2023-01-03 04:33:32+00,67,8.1,NULL,0
2023-01-03 04:43:28+00,67,8,NULL,0
2023-01-03 04:44:35+00,67,8.1,NULL,0
2023-01-03 10:01:16+00,67,8.2,NULL,0
2023-01-03 10:02:22+00,67,8.1,NULL,0
2023-01-03 10:04:34+00,67,8.2,NULL,0
2023-01-03 10:05:40+00,67,8.1,NULL,0
2023-01-03 10:10:06+00,67,8.2,NULL,0
2023-01-03 10:11:12+00,67,8.1,NULL,0
2023-01-03 10:18:55+00,67,8.2,NULL,0
2023-01-03 10:20:02+00,67,8.1,NULL,0
2023-01-03 10:22:14+00,67,8.2,NULL,0
2023-01-03 10:23:20+00,67,8.1,NULL,0
2023-01-03 10:29:57+00,67,8.2,NULL,0
2023-01-03 10:31:03+00,67,8.1,NULL,0
2023-01-03 10:32:09+00,67,8.2,NULL,0
2023-01-03 10:33:16+00,67,8.1,NULL,0
2023-01-03 10:34:22+00,67,8.2,NULL,0
2023-01-03 10:35:28+00,67,8.1,NULL,0
2023-01-03 10:36:35+00,67,8.2,NULL,0
2023-01-03 10:37:41+00,67,8.1,NULL,0
2023-01-03 10:44:18+00,67,8.2,NULL,0
2023-01-03 10:46:30+00,67,8.1,NULL,0
2023-01-03 10:49:49+00,67,8.2,NULL,0
2023-01-03 10:52:01+00,67,8.1,NULL,0
2023-01-03 10:53:07+00,67,8.2,NULL,0
2023-01-03 10:55:19+00,67,8.1,NULL,0
2023-01-03 10:59:44+00,67,8.2,NULL,0
2023-01-03 11:01:56+00,67,8.1,NULL,0
2023-01-03 11:04:09+00,67,8.2,NULL,0
2023-01-03 11:09:39+00,67,8.1,NULL,0
2023-01-03 11:10:46+00,67,8.2,NULL,0
2023-01-03 11:14:04+00,67,8.1,NULL,0
2023-01-03 11:16:17+00,67,8.2,NULL,0
2023-01-03 11:17:23+00,67,8.1,NULL,0
2023-01-03 11:18:29+00,67,8.2,NULL,0
2023-01-03 11:21:48+00,67,8.1,NULL,0
2023-01-03 11:24:00+00,67,8.2,NULL,0
2023-01-03 11:25:06+00,67,8.1,NULL,0
2023-01-03 11:27:19+00,67,8.2,NULL,0
2023-01-03 11:28:25+00,67,8.1,NULL,0
2023-01-03 11:29:31+00,67,8.2,NULL,0
2023-01-03 11:31:44+00,67,8.1,NULL,0
2023-01-03 11:33:56+00,67,8.2,NULL,0
2023-01-03 15:11:36+00,67,8.2,NULL,1
2023-01-03 15:56:50+00,67,8.1,NULL,1
2023-01-03 15:57:56+00,67,8.2,NULL,1
2023-01-03 16:01:15+00,67,8.1,NULL,1
2023-01-03 16:06:46+00,67,8.2,NULL,1
2023-01-03 16:07:52+00,67,8.1,NULL,1
2023-01-03 16:29:56+00,67,8,NULL,1
2023-01-03 16:31:03+00,67,8.1,NULL,1
2023-01-03 16:34:21+00,67,8,NULL,1
2023-01-03 16:35:27+00,67,8.1,NULL,1
2023-01-03 16:38:46+00,67,8,NULL,1
2023-01-03 16:39:53+00,67,8.1,NULL,1
2023-01-03 16:40:59+00,67,8,NULL,1
2023-01-03 16:43:11+00,67,8.1,NULL,1
2023-01-03 16:46:29+00,67,8,NULL,1
2023-01-03 16:47:35+00,67,8.1,NULL,1
2023-01-03 16:48:42+00,67,8,NULL,1
2023-01-03 16:52:00+00,67,8.1,NULL,1
2023-01-03 16:53:07+00,67,8,NULL,1
2023-01-03 17:04:09+00,67,8,NULL,0
2023-01-03 20:07:40+00,67,8.1,NULL,0
2023-01-03 20:08:47+00,67,8,NULL,0
2023-01-03 20:12:06+00,67,8.1,NULL,0
2023-01-03 20:13:12+00,67,8,NULL,0
2023-01-03 20:16:30+00,67,8.1,NULL,0
2023-01-03 20:17:36+00,67,8,NULL,0
2023-01-03 20:35:17+00,67,8.1,NULL,0
2023-01-03 20:36:23+00,67,8,NULL,0
2023-01-03 20:40:49+00,67,8.1,NULL,0
2023-01-03 20:41:55+00,67,8,NULL,0
2023-01-03 20:47:26+00,67,8.1,NULL,0
2023-01-03 20:48:32+00,67,8,NULL,0
2023-01-03 20:51:51+00,67,8.1,NULL,0
2023-01-03 20:54:03+00,67,8,NULL,0
2023-01-03 20:55:10+00,67,8.1,NULL,0
2023-01-03 20:56:16+00,67,8,NULL,0
2023-01-03 20:57:22+00,67,8.1,NULL,0
2023-01-03 20:58:28+00,67,8,NULL,0
2023-01-03 21:00:41+00,67,8.1,NULL,0
2023-01-03 21:01:48+00,67,8,NULL,0
2023-01-03 21:04:00+00,67,8.1,NULL,0
2023-01-03 21:06:13+00,67,8,NULL,0
2023-01-03 21:12:50+00,67,8.1,NULL,0
2023-01-03 21:15:03+00,67,8,NULL,0
2023-01-03 21:16:09+00,67,8.1,NULL,0
2023-01-03 21:17:15+00,67,8,NULL,0
2023-01-03 21:23:52+00,67,8.1,NULL,0
2023-01-03 21:24:58+00,67,8,NULL,0
2023-01-03 21:27:10+00,67,8.1,NULL,0
2023-01-03 21:34:54+00,67,8,NULL,0
2023-01-03 21:36:00+00,67,8.1,NULL,0
2023-01-03 21:40:25+00,67,8,NULL,0
2023-01-03 21:42:38+00,67,8.1,NULL,0
2023-01-03 21:44:50+00,67,8,NULL,0
2023-01-03 21:45:56+00,67,8.1,NULL,0
2023-01-03 21:51:27+00,67,8,NULL,0
2023-01-03 21:52:33+00,67,8.1,NULL,0
2023-01-04 02:22:05+00,67,8.2,NULL,0
2023-01-04 02:23:11+00,67,8.1,NULL,0
2023-01-04 02:24:18+00,67,8.2,NULL,0
2023-01-04 02:25:24+00,67,8.1,NULL,0
2023-01-04 02:26:30+00,67,8.2,NULL,0
2023-01-04 02:27:36+00,67,8.1,NULL,0
2023-01-04 02:35:20+00,67,8.2,NULL,0
2023-01-04 02:36:27+00,67,8.1,NULL,0
2023-01-04 02:50:48+00,67,8.2,NULL,0
2023-01-04 02:51:55+00,67,8.1,NULL,0
2023-01-04 03:00:45+00,67,8.2,NULL,0
2023-01-04 03:01:51+00,67,8.1,NULL,0
2023-01-04 03:02:57+00,67,8.2,NULL,0
2023-01-04 03:04:03+00,67,8.1,NULL,0
2023-01-04 03:11:48+00,67,8.2,NULL,0
2023-01-04 03:14:00+00,67,8.1,NULL,0
2023-01-04 03:16:12+00,67,8.2,NULL,0
2023-01-04 03:18:25+00,67,8.1,NULL,0
2023-01-04 03:20:38+00,67,8.2,NULL,0
2023-01-04 03:21:45+00,67,8.1,NULL,0
2023-01-04 03:29:28+00,67,8.2,NULL,0
2023-01-04 03:31:40+00,67,8.1,NULL,0
2023-01-04 03:36:05+00,67,8.2,NULL,0
2023-01-04 03:37:26+00,67,8.1,NULL,0
2023-01-04 03:39:38+00,67,8.2,NULL,0
2023-01-04 03:40:44+00,67,8.1,NULL,0
2023-01-04 03:42:57+00,67,8.2,NULL,0
2023-01-04 03:44:03+00,67,8.1,NULL,0
2023-01-04 03:47:21+00,67,8.2,NULL,0
2023-01-04 03:50:40+00,67,8.1,NULL,0
2023-01-04 03:51:46+00,67,8.2,NULL,0
2023-01-04 03:53:58+00,67,8.1,NULL,0
2023-01-04 03:56:11+00,67,8.2,NULL,0
2023-01-04 04:11:37+00,67,8.1,NULL,0
2023-01-04 04:12:44+00,67,8.2,NULL,0
2023-01-04 04:28:11+00,67,8.1,NULL,0
2023-01-04 04:29:17+00,67,8.2,NULL,0
2023-01-04 04:32:36+00,67,8.1,NULL,0
2023-01-04 04:33:42+00,67,8.2,NULL,0
2023-01-04 04:37:01+00,67,8.1,NULL,0
2023-01-04 04:38:07+00,67,8.2,NULL,0
2023-01-04 04:41:26+00,67,8.1,NULL,0
2023-01-04 04:42:32+00,67,8.2,NULL,0
2023-01-04 04:54:41+00,67,8.1,NULL,0
2023-01-04 04:55:47+00,67,8.2,NULL,0
2023-01-04 09:31:57+00,67,8.2,NULL,1
2023-01-04 10:32:38+00,67,8.1,NULL,1
2023-01-04 10:34:51+00,67,8.2,NULL,1
2023-01-04 10:37:03+00,67,8.1,NULL,1
2023-01-04 11:16:47+00,67,8,NULL,1
2023-01-04 11:17:53+00,67,8.1,NULL,1
2023-01-04 11:18:59+00,67,8,NULL,1
2023-01-04 11:54:18+00,67,7.9,NULL,1
2023-01-04 11:56:30+00,67,8,NULL,1
2023-01-04 11:57:37+00,67,7.9,NULL,1
2023-01-04 12:04:14+00,67,8,NULL,1
2023-01-04 12:06:26+00,67,7.9,NULL,1
2023-01-04 12:46:11+00,67,7.8,NULL,1
2023-01-04 12:47:17+00,67,7.9,NULL,1
2023-01-04 12:51:42+00,67,7.8,NULL,1
2023-01-04 12:52:48+00,67,7.9,NULL,1
2023-01-04 12:55:01+00,67,7.8,NULL,1
2023-01-04 13:28:08+00,67,7.8,NULL,0
2023-01-04 13:38:18+00,67,7.7,NULL,0
2023-01-04 13:39:24+00,67,7.8,NULL,0
2023-01-04 13:40:30+00,67,7.7,NULL,0
2023-01-04 13:41:36+00,67,7.8,NULL,0
2023-01-04 13:42:43+00,67,7.7,NULL,0
2023-01-04 13:43:49+00,67,7.8,NULL,0
2023-01-04 13:49:20+00,67,7.7,NULL,0
2023-01-04 13:50:26+00,67,7.8,NULL,0
2023-01-04 13:54:51+00,67,7.7,NULL,0
2023-01-04 13:59:16+00,67,7.8,NULL,0
2023-01-04 14:04:47+00,67,7.7,NULL,0
2023-01-04 14:07:00+00,67,7.8,NULL,0
2023-01-04 14:10:19+00,67,7.7,NULL,0
2023-01-04 14:11:25+00,67,7.8,NULL,0
2023-01-04 14:13:38+00,67,7.7,NULL,0
2023-01-04 14:14:44+00,67,7.8,NULL,0
2023-01-04 17:23:33+00,67,7.9,NULL,0
2023-01-04 17:24:39+00,67,7.8,NULL,0
2023-01-04 17:30:11+00,67,7.9,NULL,0
2023-01-04 17:32:23+00,67,7.8,NULL,0
2023-01-04 17:41:13+00,67,7.9,NULL,0
2023-01-04 17:42:20+00,67,7.8,NULL,0
2023-01-04 17:45:39+00,67,7.9,NULL,0
2023-01-04 17:46:45+00,67,7.8,NULL,0
2023-01-04 17:51:10+00,67,7.9,NULL,0
2023-01-04 17:54:29+00,67,7.8,NULL,0
2023-01-04 17:57:47+00,67,7.9,NULL,0
2023-01-04 17:58:53+00,67,7.8,NULL,0
2023-01-04 18:01:06+00,67,7.9,NULL,0
2023-01-04 18:05:31+00,67,7.8,NULL,0
2023-01-04 18:08:49+00,67,7.9,NULL,0
2023-01-04 18:12:08+00,67,7.8,NULL,0
2023-01-04 18:13:14+00,67,7.9,NULL,0
2023-01-04 18:17:39+00,67,7.8,NULL,0
2023-01-04 18:18:45+00,67,7.9,NULL,0
2023-01-04 18:22:04+00,67,7.8,NULL,0
2023-01-04 18:23:10+00,67,7.9,NULL,0
2023-01-04 18:25:22+00,67,7.8,NULL,0
2023-01-04 18:26:28+00,67,7.9,NULL,0
2023-01-04 18:29:47+00,67,7.8,NULL,0
2023-01-04 18:30:54+00,67,7.9,NULL,0
2023-01-04 18:32:00+00,67,7.8,NULL,0
2023-01-04 18:33:06+00,67,7.9,NULL,0
2023-01-04 22:38:37+00,67,8,NULL,0
2023-01-04 22:39:44+00,67,7.9,NULL,0
2023-01-04 22:52:58+00,67,8,NULL,0
2023-01-04 22:54:04+00,67,7.9,NULL,0
2023-01-04 22:58:29+00,67,8,NULL,0
2023-01-04 22:59:35+00,67,7.9,NULL,0
2023-01-04 23:01:47+00,67,8,NULL,0
2023-01-04 23:02:54+00,67,7.9,NULL,0
2023-01-04 23:04:00+00,67,8,NULL,0
2023-01-04 23:05:06+00,67,7.9,NULL,0
2023-01-04 23:06:12+00,67,8,NULL,0
2023-01-04 23:07:18+00,67,7.9,NULL,0
2023-01-04 23:08:24+00,67,8,NULL,0
2023-01-04 23:13:55+00,67,7.9,NULL,0
2023-01-04 23:16:08+00,67,8,NULL,0
2023-01-04 23:18:20+00,67,7.9,NULL,0
