time,tank_id,t_is,h_valve,t_valve
2022-11-20 09:18:44+00,82,7.1,NULL,1
2022-11-20 09:25:20+00,82,7,NULL,1
2022-11-20 09:27:32+00,82,7,NULL,0
2022-11-20 09:30:50+00,82,6.9,NULL,0
2022-11-20 09:37:27+00,82,7,NULL,0
2022-11-20 09:41:51+00,82,7.1,NULL,0
2022-11-20 09:47:22+00,82,7.2,NULL,0
2022-11-20 09:50:40+00,82,7.3,NULL,1
2022-11-20 09:59:30+00,82,7.2,NULL,1
2022-11-20 10:09:25+00,82,7.3,NULL,1
2022-11-20 10:21:32+00,82,7.4,NULL,1
2022-11-20 10:30:20+00,82,7.5,NULL,1
2022-11-20 10:44:42+00,82,7.4,NULL,1
2022-11-20 10:46:54+00,82,7.3,NULL,1
2022-11-20 10:50:12+00,82,7.2,NULL,1
2022-11-20 10:53:31+00,82,7.1,NULL,1
2022-11-20 10:56:50+00,82,7,NULL,1
2022-11-20 10:59:02+00,82,7,NULL,0
2022-11-20 11:00:08+00,82,6.9,NULL,0
2022-11-20 11:11:10+00,82,7,NULL,0
2022-11-20 11:16:40+00,82,7.1,NULL,0
2022-11-20 11:19:58+00,82,7.2,NULL,0
2022-11-20 11:23:17+00,82,7.3,NULL,2
2022-11-20 11:24:23+00,82,7.3,NULL,1
2022-11-20 11:35:25+00,82,7.4,NULL,1
2022-11-20 11:47:33+00,82,7.5,NULL,1
2022-11-20 11:57:28+00,82,7.4,NULL,1
2022-11-20 12:00:46+00,82,7.3,NULL,1
2022-11-20 12:04:05+00,82,7.2,NULL,1
2022-11-20 12:06:17+00,82,7.1,NULL,1
2022-11-20 12:09:35+00,82,7,NULL,1
2022-11-20 12:10:41+00,82,7,NULL,0
2022-11-20 12:12:54+00,82,6.9,NULL,0
2022-11-20 12:23:56+00,82,7,NULL,0
2022-11-20 12:28:20+00,82,7.1,NULL,0
2022-11-20 12:32:44+00,82,7.2,NULL,0
2022-11-20 12:34:57+00,82,7.2,NULL,1
2022-11-20 12:36:03+00,82,7.3,NULL,1
2022-11-20 12:43:47+00,82,7.2,NULL,1
2022-11-20 12:45:59+00,82,7.3,NULL,1
2022-11-20 12:47:05+00,82,7.2,NULL,1
2022-11-20 12:50:23+00,82,7.3,NULL,1
2022-11-20 12:51:29+00,82,7.2,NULL,1
2022-11-20 12:52:35+00,82,7.3,NULL,1
2022-11-20 12:54:47+00,82,7.2,NULL,1
2022-11-20 12:55:53+00,82,7.3,NULL,1
2022-11-20 13:05:48+00,82,7.4,NULL,1
2022-11-20 13:16:50+00,82,7.5,NULL,1
2022-11-20 13:24:33+00,82,7.6,NULL,1
2022-11-20 13:31:10+00,82,7.5,NULL,1
2022-11-20 13:35:34+00,82,7.4,NULL,1
2022-11-20 13:38:53+00,82,7.3,NULL,1
2022-11-20 13:41:05+00,82,7.2,NULL,1
2022-11-20 13:45:29+00,82,7.1,NULL,1
2022-11-20 13:48:48+00,82,7,NULL,1
2022-11-20 13:49:54+00,82,7,NULL,0
2022-11-20 13:52:07+00,82,6.9,NULL,0
2022-11-20 14:00:57+00,82,7,NULL,0
2022-11-20 14:06:27+00,82,7.1,NULL,0
2022-11-20 14:10:51+00,82,7.2,NULL,0
2022-11-20 14:13:04+00,82,7.3,NULL,1
2022-11-20 14:40:38+00,82,7.4,NULL,1
2022-11-20 14:48:20+00,82,7.5,NULL,1
2022-11-20 14:57:09+00,82,7.6,NULL,1
2022-11-20 14:58:15+00,82,7.5,NULL,1
2022-11-20 14:59:22+00,82,7.6,NULL,1
2022-11-20 15:04:52+00,82,7.5,NULL,1
2022-11-20 15:11:28+00,82,7.4,NULL,1
2022-11-20 15:13:40+00,82,7.3,NULL,1
2022-11-20 15:15:52+00,82,7.2,NULL,1
2022-11-20 15:20:17+00,82,7.1,NULL,1
2022-11-20 15:23:35+00,82,7,NULL,1
2022-11-20 15:24:41+00,82,7,NULL,0
2022-11-20 15:26:53+00,82,6.9,NULL,0
2022-11-20 15:31:18+00,82,7,NULL,0
2022-11-20 15:37:55+00,82,7.1,NULL,0
2022-11-20 15:41:13+00,82,7.2,NULL,0
2022-11-20 15:44:31+00,82,7.2,NULL,1
2022-11-20 15:45:38+00,82,7.3,NULL,1
2022-11-20 15:50:02+00,82,7.4,NULL,1
2022-11-20 15:52:15+00,82,7.3,NULL,1
2022-11-20 16:01:04+00,82,7.4,NULL,1
2022-11-20 16:08:48+00,82,7.5,NULL,1
2022-11-20 16:09:54+00,82,7.4,NULL,1
2022-11-20 16:11:00+00,82,7.5,NULL,1
2022-11-20 16:24:13+00,82,7.4,NULL,1
2022-11-20 16:28:38+00,82,7.3,NULL,1
2022-11-20 16:31:57+00,82,7.2,NULL,1
2022-11-20 16:36:22+00,82,7.1,NULL,1
2022-11-20 16:38:35+00,82,7,NULL,1
2022-11-20 16:40:47+00,82,7,NULL,0
2022-11-20 16:48:30+00,82,7.1,NULL,0
2022-11-20 16:54:01+00,82,7.2,NULL,0
2022-11-20 16:57:20+00,82,7.2,NULL,1
2022-11-20 16:58:26+00,82,7.3,NULL,1
2022-11-20 17:01:44+00,82,7.4,NULL,1
2022-11-20 17:07:15+00,82,7.5,NULL,1
2022-11-20 17:08:21+00,82,7.4,NULL,1
2022-11-20 17:09:28+00,82,7.5,NULL,1
2022-11-20 17:18:17+00,82,7.6,NULL,1
2022-11-20 17:20:29+00,82,7.5,NULL,1
2022-11-20 17:28:12+00,82,7.4,NULL,1
2022-11-20 17:35:55+00,82,7.3,NULL,1
2022-11-20 17:40:21+00,82,7.2,NULL,1
2022-11-20 17:44:47+00,82,7.1,NULL,1
2022-11-20 17:48:07+00,82,7,NULL,1
2022-11-20 17:49:13+00,82,7,NULL,0
2022-11-20 17:51:26+00,82,6.9,NULL,0
2022-11-20 18:01:21+00,82,7,NULL,0
2022-11-20 18:05:47+00,82,7.1,NULL,0
2022-11-20 18:11:18+00,82,7.2,NULL,0
2022-11-20 18:13:30+00,82,7.2,NULL,1
2022-11-20 18:14:36+00,82,7.3,NULL,1
2022-11-20 18:28:56+00,82,7.2,NULL,1
2022-11-20 18:31:08+00,82,7.3,NULL,1
2022-11-20 18:44:22+00,82,7.4,NULL,1
2022-11-20 18:51:00+00,82,7.5,NULL,1
2022-11-20 19:03:08+00,82,7.4,NULL,1
2022-11-20 19:06:27+00,82,7.3,NULL,1
2022-11-20 19:09:45+00,82,7.2,NULL,1
2022-11-20 19:11:57+00,82,7.1,NULL,1
2022-11-20 19:16:22+00,82,7,NULL,0
2022-11-20 19:18:34+00,82,6.9,NULL,0
2022-11-20 19:20:47+00,82,6.8,NULL,0
2022-11-20 19:26:18+00,82,6.9,NULL,0
2022-11-20 19:31:49+00,82,7,NULL,0
2022-11-20 19:36:14+00,82,7.1,NULL,0
2022-11-20 19:38:26+00,82,7.2,NULL,0
2022-11-20 19:42:51+00,82,7.3,NULL,1
2022-11-20 19:49:28+00,82,7.2,NULL,1
2022-11-20 19:53:53+00,82,7.1,NULL,1
2022-11-20 20:01:35+00,82,7.2,NULL,1
2022-11-20 20:02:42+00,82,7.1,NULL,1
2022-11-20 20:04:54+00,82,7.2,NULL,1
2022-11-20 20:14:50+00,82,7.3,NULL,1
2022-11-20 20:23:39+00,82,7.4,NULL,1
2022-11-20 20:33:35+00,82,7.3,NULL,1
2022-11-20 20:40:12+00,82,7.2,NULL,1
2022-11-20 20:44:37+00,82,7.1,NULL,1
2022-11-20 20:47:56+00,82,7,NULL,1
2022-11-20 20:49:02+00,82,7,NULL,0
2022-11-20 20:52:21+00,82,6.9,NULL,0
2022-11-20 20:53:27+00,82,7,NULL,0
2022-11-20 20:54:33+00,82,6.9,NULL,0
2022-11-20 21:01:10+00,82,7,NULL,0
2022-11-20 21:05:34+00,82,7.1,NULL,0
2022-11-20 21:09:58+00,82,7.2,NULL,0
2022-11-20 21:13:17+00,82,7.2,NULL,1
2022-11-20 21:14:23+00,82,7.3,NULL,1
2022-11-20 21:23:12+00,82,7.2,NULL,1
2022-11-20 21:33:07+00,82,7.3,NULL,1
2022-11-20 21:41:56+00,82,7.4,NULL,1
2022-11-20 21:47:26+00,82,7.3,NULL,1
2022-11-20 21:54:04+00,82,7.2,NULL,1
2022-11-20 21:57:22+00,82,7.1,NULL,1
2022-11-20 21:59:34+00,82,7,NULL,1
2022-11-20 22:00:40+00,82,7,NULL,0
2022-11-20 22:02:53+00,82,6.9,NULL,0
2022-11-20 22:13:54+00,82,7,NULL,0
2022-11-20 22:18:19+00,82,7.1,NULL,0
2022-11-20 22:22:45+00,82,7.2,NULL,0
2022-11-20 22:26:04+00,82,7.2,NULL,2
2022-11-20 22:27:10+00,82,7.3,NULL,1
2022-11-20 22:33:48+00,82,7.4,NULL,1
2022-11-20 22:36:00+00,82,7.3,NULL,1
2022-11-20 22:37:06+00,82,7.4,NULL,1
2022-11-20 22:45:55+00,82,7.5,NULL,1
2022-11-20 22:47:01+00,82,7.4,NULL,1
2022-11-20 22:48:07+00,82,7.5,NULL,1
2022-11-20 22:54:44+00,82,7.4,NULL,1
2022-11-20 22:58:02+00,82,7.3,NULL,1
2022-11-20 23:01:20+00,82,7.2,NULL,1
2022-11-20 23:04:38+00,82,7.1,NULL,1
2022-11-20 23:07:57+00,82,7,NULL,1
2022-11-20 23:09:03+00,82,7,NULL,2
2022-11-20 23:10:09+00,82,7,NULL,0
2022-11-20 23:12:21+00,82,6.9,NULL,0
2022-11-20 23:25:34+00,82,7,NULL,0
2022-11-20 23:29:58+00,82,7.1,NULL,0
2022-11-20 23:34:23+00,82,7.2,NULL,0
2022-11-20 23:37:41+00,82,7.3,NULL,1
2022-11-20 23:45:24+00,82,7.2,NULL,1
2022-11-20 23:57:31+00,82,7.3,NULL,1
2022-11-21 00:04:07+00,82,7.4,NULL,1
2022-11-21 00:05:13+00,82,7.3,NULL,1
2022-11-21 00:15:08+00,82,7.2,NULL,1
2022-11-21 00:22:51+00,82,7.1,NULL,1
2022-11-21 00:28:21+00,82,7,NULL,1
2022-11-21 00:29:27+00,82,7,NULL,0
2022-11-21 00:31:40+00,82,6.9,NULL,0
2022-11-21 00:36:05+00,82,6.8,NULL,0
2022-11-21 00:37:11+00,82,6.9,NULL,0
2022-11-21 00:46:00+00,82,7,NULL,0
2022-11-21 00:50:25+00,82,7.1,NULL,0
2022-11-21 00:53:44+00,82,7.2,NULL,0
2022-11-21 00:57:03+00,82,7.3,NULL,1
2022-11-21 01:10:16+00,82,7.2,NULL,1
2022-11-21 01:11:22+00,82,7.3,NULL,1
2022-11-21 01:12:28+00,82,7.2,NULL,1
2022-11-21 01:13:34+00,82,7.3,NULL,1
2022-11-21 01:23:29+00,82,7.4,NULL,1
2022-11-21 01:32:18+00,82,7.5,NULL,1
2022-11-21 01:38:54+00,82,7.4,NULL,1
2022-11-21 01:43:19+00,82,7.3,NULL,1
2022-11-21 01:46:37+00,82,7.2,NULL,1
2022-11-21 01:49:55+00,82,7.1,NULL,1
2022-11-21 01:52:07+00,82,7,NULL,1
2022-11-21 01:53:14+00,82,7,NULL,2
2022-11-21 01:54:21+00,82,7,NULL,0
2022-11-21 01:56:33+00,82,6.9,NULL,0
2022-11-21 02:07:33+00,82,7,NULL,0
2022-11-21 02:13:04+00,82,7.1,NULL,0
2022-11-21 02:18:34+00,82,7.2,NULL,0
2022-11-21 02:20:47+00,82,7.3,NULL,1
2022-11-21 02:32:54+00,82,7.2,NULL,1
2022-11-21 02:38:26+00,82,7.3,NULL,1
2022-11-21 02:51:38+00,82,7.4,NULL,1
2022-11-21 03:01:33+00,82,7.5,NULL,1
2022-11-21 03:02:39+00,82,7.4,NULL,1
2022-11-21 03:07:03+00,82,7.3,NULL,1
2022-11-21 03:10:21+00,82,7.2,NULL,1
2022-11-21 03:14:46+00,82,7.1,NULL,1
2022-11-21 03:18:05+00,82,7,NULL,1
2022-11-21 03:19:11+00,82,7,NULL,0
2022-11-21 03:20:17+00,82,6.9,NULL,0
2022-11-21 03:24:41+00,82,6.8,NULL,0
2022-11-21 03:26:53+00,82,6.9,NULL,0
2022-11-21 03:33:30+00,82,7,NULL,0
2022-11-21 03:39:00+00,82,7.1,NULL,0
2022-11-21 03:42:19+00,82,7.2,NULL,0
2022-11-21 03:45:38+00,82,7.2,NULL,1
2022-11-21 03:46:44+00,82,7.3,NULL,1
2022-11-21 04:03:16+00,82,7.4,NULL,1
2022-11-21 04:04:22+00,82,7.3,NULL,1
2022-11-21 04:05:28+00,82,7.4,NULL,1
2022-11-21 04:14:18+00,82,7.5,NULL,1
2022-11-21 04:20:55+00,82,7.4,NULL,1
2022-11-21 04:24:14+00,82,7.3,NULL,1
2022-11-21 04:27:33+00,82,7.2,NULL,1
2022-11-21 04:30:51+00,82,7.1,NULL,1
2022-11-21 04:34:09+00,82,7,NULL,1
2022-11-21 04:35:15+00,82,7,NULL,0
2022-11-21 04:37:28+00,82,6.9,NULL,0
2022-11-21 04:51:47+00,82,7,NULL,0
2022-11-21 04:55:05+00,82,7.1,NULL,0
2022-11-21 05:00:35+00,82,7.2,NULL,0
2022-11-21 05:02:47+00,82,7.3,NULL,1
2022-11-21 05:10:29+00,82,7.2,NULL,1
2022-11-21 05:19:18+00,82,7.1,NULL,1
2022-11-21 05:21:30+00,82,7.2,NULL,1
2022-11-21 05:31:24+00,82,7.3,NULL,1
2022-11-21 05:44:38+00,82,7.2,NULL,1
2022-11-21 05:47:57+00,82,7.1,NULL,1
2022-11-21 05:51:15+00,82,7,NULL,1
2022-11-21 05:53:27+00,82,7,NULL,0
2022-11-21 05:55:39+00,82,6.9,NULL,0
2022-11-21 06:07:47+00,82,7,NULL,0
2022-11-21 06:12:12+00,82,7.1,NULL,0
2022-11-21 06:16:36+00,82,7.2,NULL,0
2022-11-21 06:21:00+00,82,7.3,NULL,1
2022-11-21 06:26:30+00,82,7.2,NULL,1
2022-11-21 06:32:01+00,82,7.1,NULL,1
2022-11-21 06:44:11+00,82,7.2,NULL,1
2022-11-21 06:45:17+00,82,7.1,NULL,1
2022-11-21 06:46:23+00,82,7.2,NULL,1
2022-11-21 06:57:24+00,82,7.3,NULL,1
2022-11-21 07:08:25+00,82,7.4,NULL,1
2022-11-21 07:17:13+00,82,7.5,NULL,1
2022-11-21 07:20:31+00,82,7.4,NULL,1
2022-11-21 07:26:03+00,82,7.3,NULL,1
2022-11-21 07:29:21+00,82,7.2,NULL,1
2022-11-21 07:32:39+00,82,7.1,NULL,1
2022-11-21 07:35:57+00,82,7,NULL,1
2022-11-21 07:37:04+00,82,7,NULL,0
2022-11-21 07:39:16+00,82,6.9,NULL,0
2022-11-21 07:51:24+00,82,7,NULL,0
2022-11-21 07:55:49+00,82,7.1,NULL,0
2022-11-21 08:00:13+00,82,7.2,NULL,0
2022-11-21 08:04:37+00,82,7.3,NULL,1
2022-11-21 08:25:32+00,82,7.4,NULL,1
2022-11-21 08:37:39+00,82,7.5,NULL,1
2022-11-21 08:42:04+00,82,7.4,NULL,1
2022-11-21 08:46:28+00,82,7.3,NULL,1
2022-11-21 08:49:46+00,82,7.2,NULL,1
2022-11-21 08:53:04+00,82,7.1,NULL,1
2022-11-21 08:56:23+00,82,7,NULL,1
2022-11-21 08:57:29+00,82,7,NULL,0
2022-11-21 08:59:41+00,82,6.9,NULL,0
2022-11-21 09:01:53+00,82,6.8,NULL,0
2022-11-21 09:07:24+00,82,6.9,NULL,0
2022-11-21 09:11:48+00,82,7,NULL,0
2022-11-21 09:16:13+00,82,7.1,NULL,0
2022-11-21 09:21:43+00,82,7.2,NULL,0
2022-11-21 09:23:55+00,82,7.3,NULL,1
2022-11-21 09:32:44+00,82,7.2,NULL,1
2022-11-21 09:54:48+00,82,7.3,NULL,1
2022-11-21 10:04:43+00,82,7.4,NULL,1
2022-11-21 10:13:32+00,82,7.5,NULL,1
2022-11-21 10:24:32+00,82,7.4,NULL,1
2022-11-21 10:27:50+00,82,7.3,NULL,1
2022-11-21 10:31:09+00,82,7.2,NULL,1
2022-11-21 10:34:28+00,82,7.1,NULL,1
2022-11-21 10:37:46+00,82,7,NULL,1
2022-11-21 10:38:52+00,82,7,NULL,0
2022-11-21 10:41:04+00,82,6.9,NULL,0
2022-11-21 10:53:11+00,82,7,NULL,0
2022-11-21 10:57:35+00,82,7.1,NULL,0
2022-11-21 11:00:53+00,82,7.2,NULL,0
2022-11-21 11:04:11+00,82,7.3,NULL,1
2022-11-21 11:11:54+00,82,7.4,NULL,1
2022-11-21 11:13:00+00,82,7.3,NULL,1
2022-11-21 11:14:06+00,82,7.4,NULL,1
2022-11-21 11:28:25+00,82,7.5,NULL,1
2022-11-21 11:36:07+00,82,7.6,NULL,1
2022-11-21 11:43:50+00,82,7.5,NULL,1
2022-11-21 11:47:10+00,82,7.4,NULL,1
2022-11-21 11:49:22+00,82,7.3,NULL,1
2022-11-21 11:52:40+00,82,7.2,NULL,1
2022-11-21 11:54:52+00,82,7.1,NULL,1
2022-11-21 11:58:11+00,82,7,NULL,0
2022-11-21 12:01:30+00,82,6.9,NULL,0
2022-11-21 12:12:29+00,82,7,NULL,0
2022-11-21 12:16:54+00,82,7.1,NULL,0
2022-11-21 12:20:12+00,82,7.2,NULL,0
2022-11-21 12:22:24+00,82,7.2,NULL,1
2022-11-21 12:23:30+00,82,7.3,NULL,1
2022-11-21 12:27:56+00,82,7.4,NULL,1
2022-11-21 12:29:02+00,82,7.3,NULL,1
2022-11-21 12:47:49+00,82,7.4,NULL,1
2022-11-21 12:54:26+00,82,7.5,NULL,1
2022-11-21 13:02:09+00,82,7.6,NULL,1
2022-11-21 13:08:46+00,82,7.7,NULL,1
2022-11-21 13:16:30+00,82,7.6,NULL,1
2022-11-21 13:18:42+00,82,7.5,NULL,1
2022-11-21 13:22:00+00,82,7.4,NULL,1
2022-11-21 13:24:12+00,82,7.3,NULL,1
2022-11-21 13:27:31+00,82,7.2,NULL,1
2022-11-21 13:29:44+00,82,7.1,NULL,1
2022-11-21 13:31:56+00,82,7,NULL,1
2022-11-21 13:33:02+00,82,7,NULL,2
2022-11-21 13:34:08+00,82,7,NULL,0
2022-11-21 13:35:14+00,82,6.9,NULL,0
2022-11-21 13:45:09+00,82,7,NULL,0
2022-11-21 13:49:34+00,82,7.1,NULL,0
2022-11-21 13:53:58+00,82,7.2,NULL,0
2022-11-21 13:56:10+00,82,7.2,NULL,1
2022-11-21 13:57:16+00,82,7.3,NULL,1
2022-11-21 14:01:41+00,82,7.4,NULL,1
2022-11-21 14:16:00+00,82,7.5,NULL,1
2022-11-21 14:20:24+00,82,7.6,NULL,1
2022-11-21 14:33:36+00,82,7.5,NULL,1
2022-11-21 14:36:55+00,82,7.4,NULL,1
2022-11-21 14:40:14+00,82,7.3,NULL,1
2022-11-21 14:43:32+00,82,7.2,NULL,1
2022-11-21 14:50:08+00,82,7.1,NULL,1
2022-11-21 14:54:33+00,82,7,NULL,1
2022-11-21 14:56:45+00,82,7,NULL,0
2022-11-21 14:58:57+00,82,6.9,NULL,0
2022-11-21 15:04:28+00,82,7,NULL,0
2022-11-21 15:09:59+00,82,7.1,NULL,0
2022-11-21 15:13:17+00,82,7.2,NULL,0
2022-11-21 15:16:36+00,82,7.3,NULL,1
2022-11-21 15:21:00+00,82,7.4,NULL,1
2022-11-21 15:29:49+00,82,7.5,NULL,1
2022-11-21 15:38:37+00,82,7.6,NULL,1
2022-11-21 15:44:08+00,82,7.7,NULL,1
2022-11-21 15:45:14+00,82,7.6,NULL,1
2022-11-21 15:50:44+00,82,7.5,NULL,1
2022-11-21 15:57:22+00,82,7.4,NULL,1
2022-11-21 16:00:40+00,82,7.3,NULL,1
2022-11-21 16:03:58+00,82,7.2,NULL,1
2022-11-21 16:07:17+00,82,7.1,NULL,1
2022-11-21 16:10:36+00,82,7,NULL,1
2022-11-21 16:11:42+00,82,7,NULL,0
2022-11-21 16:13:54+00,82,6.9,NULL,0
2022-11-21 16:17:12+00,82,7,NULL,0
2022-11-21 16:21:37+00,82,7.1,NULL,0
2022-11-21 16:26:01+00,82,7.2,NULL,0
2022-11-21 16:28:14+00,82,7.3,NULL,0
2022-11-21 16:29:20+00,82,7.2,NULL,1
2022-11-21 16:30:26+00,82,7.3,NULL,1
2022-11-21 16:33:44+00,82,7.4,NULL,1
2022-11-21 16:38:08+00,82,7.3,NULL,1
2022-11-21 16:39:16+00,82,7.4,NULL,1
2022-11-21 16:48:06+00,82,7.5,NULL,1
2022-11-21 16:59:07+00,82,7.6,NULL,1
2022-11-21 17:01:19+00,82,7.5,NULL,1
2022-11-21 17:02:26+00,82,7.6,NULL,1
2022-11-21 17:14:32+00,82,7.5,NULL,1
2022-11-21 17:17:51+00,82,7.4,NULL,1
2022-11-21 17:22:15+00,82,7.3,NULL,1
2022-11-21 17:28:52+00,82,7.2,NULL,1
2022-11-21 17:34:22+00,82,7.1,NULL,1
2022-11-21 17:40:59+00,82,7,NULL,1
2022-11-21 17:43:12+00,82,7,NULL,2
2022-11-21 17:44:18+00,82,7,NULL,0
2022-11-21 17:56:26+00,82,7.1,NULL,0
2022-11-21 18:00:51+00,82,7.2,NULL,0
2022-11-21 18:05:16+00,82,7.2,NULL,1
2022-11-21 18:06:22+00,82,7.3,NULL,1
2022-11-21 18:14:06+00,82,7.2,NULL,1
2022-11-21 18:15:12+00,82,7.3,NULL,1
2022-11-21 18:16:18+00,82,7.2,NULL,1
2022-11-21 18:17:25+00,82,7.3,NULL,1
2022-11-21 18:28:29+00,82,7.4,NULL,1
2022-11-21 18:37:20+00,82,7.5,NULL,1
2022-11-21 18:46:10+00,82,7.6,NULL,1
2022-11-21 18:56:05+00,82,7.5,NULL,1
2022-11-21 19:00:29+00,82,7.4,NULL,1
2022-11-21 19:03:48+00,82,7.3,NULL,1
2022-11-21 19:07:07+00,82,7.2,NULL,1
2022-11-21 19:10:25+00,82,7.1,NULL,1
2022-11-21 19:13:44+00,82,7,NULL,1
2022-11-21 19:14:50+00,82,7,NULL,0
2022-11-21 19:17:02+00,82,6.9,NULL,0
2022-11-21 19:26:57+00,82,7,NULL,0
2022-11-21 19:31:21+00,82,7.1,NULL,0
2022-11-21 19:34:40+00,82,7.2,NULL,0
2022-11-21 19:37:58+00,82,7.3,NULL,1
2022-11-21 19:47:54+00,82,7.4,NULL,1
2022-11-21 19:50:06+00,82,7.3,NULL,1
2022-11-21 19:51:12+00,82,7.4,NULL,1
2022-11-21 20:02:16+00,82,7.5,NULL,1
